step,t,phi,eta0,vfx_i,vfy_i,vfz_i,Fy_c,tau_x_c,tau_z_c
799,3.3291666666666666,-0.439126882506554,0.2617993877991494,5.0,0.0,0.0,-0.030059704557061195,-0.00025385397020727396,-0.0014269246021285653
800,3.3333333333333335,-0.4534498410585546,0.2617993877991494,5.0,0.0,0.0,-0.032497815787792206,-0.00027428101748228073,-0.001553255831822753
801,3.3375,-0.466529925115124,0.2617993877991494,5.0,0.0,0.0,-0.034851644188165665,-0.00029399621416814625,-0.0016763887833803892
802,3.341666666666667,-0.4783312830750537,0.2617993877991494,5.0,0.0,0.0,-0.03709891811013222,-0.0003128137032035738,-0.001795149757526815
803,3.345833333333333,-0.4888215682364714,0.2617993877991494,5.0,0.0,0.0,-0.039218876510858536,-0.00033056020038202405,-0.0019084318773820996
804,3.35,-0.49797202745692626,0.2617993877991494,5.0,0.0,0.0,-0.04119223728775978,-0.000347074877936393,-0.0020151943899691105
805,3.3541666666666665,-0.5057575799637305,0.2617993877991494,5.0,0.0,0.0,-0.04300132021307945,-0.00036221009213477373,-0.0021144680213183165
806,3.3583333333333334,-0.5121568860986345,0.2617993877991494,5.0,0.0,0.0,-0.04463007301092148,-0.0003758319071494043,-0.0022053595166653395
807,3.3625,-0.5171524058083293,0.2617993877991494,5.0,0.0,0.0,-0.04606406390666962,-0.0003878199786413461,-0.002287050010636449
808,3.3666666666666667,-0.5207304467205272,0.2617993877991494,5.0,0.0,0.0,-0.04729050397872925,-0.0003980676701758057,-0.002358797937631607
809,3.370833333333333,-0.5228812016737936,0.2617993877991494,5.0,0.0,0.0,-0.04829832911491394,-0.0004064826644025743,-0.0024199450854212046
810,3.375,-0.5235987755982988,0.2617993877991494,5.0,0.0,0.0,-0.049078114330768585,-0.00041298632277175784,-0.0024699093773961067
811,3.3791666666666664,-0.5228812016737938,0.2617993877991494,5.0,0.0,0.0,-0.049622248858213425,-0.0008230410749092698,-0.0025082004722207785
812,3.3833333333333333,-0.5207304467205275,0.2617993877991494,5.0,0.0,0.0,-0.04992485046386719,-0.000828100717626512,-0.0025344090536236763
813,3.3874999999999997,-0.5171524058083299,0.2617993877991494,5.0,0.0,0.0,-0.04998192936182022,-0.000829079479444772,-0.002548223128542304
814,3.3916666666666666,-0.5121568860986345,0.2617993877991494,5.0,0.0,0.0,-0.049791377037763596,-0.0008259418536908925,-0.002549422439187765
815,3.3958333333333335,-0.5057575799637315,0.2617993877991494,5.0,0.0,0.0,-0.04935310781002045,-0.0008186862105503678,-0.00253789103589952
816,3.4,-0.4979720274569262,0.2617993877991494,5.0,0.0,0.0,-0.04866911098361015,-0.0008073457865975797,-0.0025136179756373167
817,3.404166666666667,-0.48882156823647266,0.2617993877991494,5.0,0.0,0.0,-0.047743529081344604,-0.000791989266872406,-0.002476702444255352
818,3.408333333333333,-0.4783312830750536,0.2617993877991494,5.0,0.0,0.0,-0.04658278077840805,-0.0007727236370556056,-0.0024273633025586605
819,3.4125,-0.46652992511512564,0.2617993877991494,5.0,0.0,0.0,-0.045195650309324265,-0.0007496950565837324,-0.0023659414146095514
820,3.4166666666666665,-0.45344984105855457,0.2617993877991494,5.0,0.0,0.0,-0.043593280017375946,-0.0007230888586491346,-0.002292902208864689
821,3.4208333333333334,-0.43912688250655396,0.2617993877991494,5.0,0.0,0.0,-0.04178929701447487,-0.0006931318785063922,-0.002208842895925045
822,3.425,-0.42360030769294044,0.2617993877991494,5.0,0.0,0.0,-0.0397997684776783,-0.0006600918131880462,-0.0021144915372133255
823,3.4291666666666667,-0.40691267388003255,0.2617993877991494,5.0,0.0,0.0,-0.03764320909976959,-0.0006242766394279897,-0.002010706812143326
824,3.433333333333333,-0.38910972071217736,0.2617993877991494,5.0,0.0,0.0,-0.035340502858161926,-0.0005860343808308244,-0.0018984779017046094
825,3.4375,-0.3702402448465301,0.2617993877991494,5.0,0.0,0.0,-0.03291479870676994,-0.0005457501392811537,-0.0017789173871278763
826,3.4416666666666664,-0.3503559662048477,0.2617993877991494,5.0,0.0,0.0,-0.03039132058620453,-0.0005038441740907729,-0.0016532542649656534
827,3.4458333333333333,-0.32951138621273973,0.2617993877991494,5.0,0.0,0.0,-0.027797184884548187,-0.0004607678565662354,-0.0015228257980197668
828,3.4499999999999997,-0.3077636384150783,0.2617993877991494,5.0,0.0,0.0,-0.025161081925034523,-0.00041699904249981046,-0.0013890608679503202
829,3.4541666666666666,-0.2851723318769093,0.2617993877991494,5.0,0.0,0.0,-0.02251296490430832,-0.0003730364260263741,-0.0012534651905298233
830,3.4583333333333335,-0.2617993877991483,0.2617993877991494,5.0,0.0,0.0,-0.019883669912815094,-0.0003293934278190136,-0.0011176037369295955
831,3.4625,-0.23770886979688854,0.2617993877991494,5.0,0.0,0.0,-0.017304474487900734,-0.00028659103554673493,-0.000983077916316688
832,3.466666666666667,-0.2129668083054498,0.2617993877991494,5.0,0.0,0.0,-0.014806654304265976,-0.0002451498294249177,-0.0008515023509971797
833,3.470833333333333,-0.187641019595594,0.2617993877991494,5.0,0.0,0.0,-0.01242096908390522,-0.00020558196411002427,-0.000724480370990932
834,3.475,-0.16180091989379058,0.2617993877991494,5.0,0.0,0.0,-0.010177182964980602,-0.00016838301962707192,-0.0006035786354914308
835,3.4791666666666665,-0.13551733511720238,0.2617993877991494,5.0,0.0,0.0,-0.008103540167212486,-0.00013402319746091962,-0.0004902997752651572
836,3.4833333333333334,-0.10886230674475234,0.2617993877991494,5.0,0.0,0.0,-0.006226282566785812,-0.00010293930972693488,-0.0003860580618493259
837,3.4875,-0.0819088943564411,0.2617993877991494,5.0,0.0,0.0,-0.004569182638078928,-7.552699389634654e-05,-0.00029215411632321775
838,3.4916666666666667,-0.05473097538211631,0.2617993877991494,5.0,0.0,0.0,-0.00315311411395669,-5.2133575081825256e-05,-0.00020975225197616965
839,3.495833333333333,-0.027403042608572584,0.2617993877991494,5.0,0.0,0.0,-0.001995687372982502,-3.30520051647909e-05,-0.0001398608146701008
840,3.5,-8.977129904035018e-16,0.2617993877991494,5.0,0.0,0.0,-0.0011109374463558197,-1.8515627743909135e-05,-8.331453136634082e-05
841,3.5041666666666664,0.02740304260857079,0.2617993877991494,5.0,0.0,0.0,-0.0004890394047833979,-8.360110768990126e-06,-4.065630855620839e-05
842,3.5083333333333333,0.05473097538211452,0.2617993877991494,5.0,0.0,0.0,-3.5981756809633225e-05,-1.018028683574812e-06,-1.0974252290907316e-05
843,3.5124999999999997,0.08190889435643567,0.2617993877991494,5.0,0.0,0.0,0.00036545429611578584,5.464840796776116e-06,9.273475370719098e-06
844,3.5166666666666666,0.10886230674475059,0.2617993877991494,5.0,0.0,0.0,0.0008348490227945149,1.3082071745884605e-05,2.641771425260231e-05
845,3.5208333333333335,0.13551733511720063,0.2617993877991494,5.0,0.0,0.0,0.0014929377939552069,2.3846481781220064e-05,4.9623529775999486e-05
846,3.525,0.1618009198937889,0.2617993877991494,5.0,0.0,0.0,0.0024160833563655615,3.903134711435996e-05,8.620785956736654e-05
847,3.529166666666667,0.18764101959559232,0.2617993877991494,5.0,0.0,0.0,0.003599101211875677,5.8550809626467526e-05,0.00013639673124998808
848,3.533333333333333,0.2129668083054482,0.2617993877991494,5.0,0.0,0.0,0.005025574471801519,8.213179535232484e-05,0.00019947567488998175
849,3.5375,0.23770886979688693,0.2617993877991494,5.0,0.0,0.0,0.006676240358501673,0.00010945377289317548,0.000274578167591244
850,3.5416666666666665,0.26179938779914674,0.2617993877991494,5.0,0.0,0.0,0.008529393002390862,0.00014015550550539047,0.0003607046674005687
851,3.5458333333333334,0.2851723318769078,0.2617993877991494,5.0,0.0,0.0,0.010561284609138966,0.00017384174861945212,0.00045674186549149454
852,3.55,0.3077636384150738,0.2617993877991494,5.0,0.0,0.0,0.012746565975248814,0.00021009042393416166,0.0005614837864413857
853,3.5541666666666667,0.32951138621273834,0.2617993877991494,5.0,0.0,0.0,0.015058698132634163,0.0002484597498551011,0.0006736524519510567
854,3.558333333333333,0.35035596620484355,0.2617993877991494,5.0,0.0,0.0,0.017470382153987885,0.00028849515365436673,0.0007919184281490743
855,3.5625,0.37024024484652884,0.2617993877991494,5.0,0.0,0.0,0.019953949376940727,0.0003297359507996589,0.0009149207035079598
856,3.5666666666666664,0.38910972071217365,0.2617993877991494,5.0,0.0,0.0,0.022481698542833328,0.0003717209037858993,0.001041283831000328
857,3.5708333333333333,0.4069126738800314,0.2617993877991494,5.0,0.0,0.0,0.025026272982358932,0.0004139944212511182,0.0011696363799273968
858,3.5749999999999997,0.42360030769293716,0.2617993877991494,5.0,0.0,0.0,0.02756091207265854,0.00045611083623953164,0.001298624323680997
859,3.5791666666666666,0.43912688250655296,0.2617993877991494,5.0,0.0,0.0,0.030059704557061195,0.000497638713568449,0.0014269246021285653
860,3.5833333333333335,0.4534498410585536,0.2617993877991494,5.0,0.0,0.0,0.032497815787792206,0.0005381644004955888,0.001553255831822753
861,3.5875,0.4665299251151248,0.2617993877991494,5.0,0.0,0.0,0.034851644188165665,0.0005772949079982936,0.0016763887833803892
862,3.591666666666667,0.4783312830750529,0.2617993877991494,5.0,0.0,0.0,0.03709891811013222,0.000614659336861223,0.001795149757526815
863,3.595833333333333,0.48882156823647205,0.2617993877991494,5.0,0.0,0.0,0.039218876510858536,0.0006499117007479072,0.0019084318773820996
864,3.6,0.49797202745692565,0.2617993877991494,5.0,0.0,0.0,0.04119223728775978,0.0006827312172390521,0.0020151943899691105
865,3.6041666666666665,0.505757579963731,0.2617993877991494,5.0,0.0,0.0,0.04300132021307945,0.0007128231227397919,0.0021144680213183165
866,3.6083333333333334,0.5121568860986342,0.2617993877991494,5.0,0.0,0.0,0.04463007301092148,0.000739920069463551,0.0022053595166653395
867,3.6125,0.5171524058083296,0.2617993877991494,5.0,0.0,0.0,0.04606406390666962,0.0007637817761860788,0.002287050010636449
868,3.6166666666666667,0.5207304467205274,0.2617993877991494,5.0,0.0,0.0,0.04729050397872925,0.0007841950282454491,0.002358797937631607
869,3.620833333333333,0.5228812016737935,0.2617993877991494,5.0,0.0,0.0,0.04829832911491394,0.0008009757148101926,0.0024199450854212046
870,3.625,0.5235987755982988,0.2617993877991494,5.0,0.0,0.0,0.049078114330768585,0.00041298632277175784,0.0024699093773961067
871,3.6291666666666664,0.5228812016737939,0.2617993877991494,5.0,0.0,0.0,0.049622248858213425,0.0004175153444521129,0.0025082004722207785
872,3.6333333333333333,0.5207304467205274,0.2617993877991494,5.0,0.0,0.0,0.04992485046386719,0.00042002054397016764,0.0025344090536236763
873,3.6374999999999997,0.5171524058083301,0.2617993877991494,5.0,0.0,0.0,0.04998192936182022,0.0004204688884783536,0.002548223128542304
874,3.6416666666666666,0.512156886098635,0.2617993877991494,5.0,0.0,0.0,0.049791377037763596,0.00041884277015924454,0.002549422439187765
875,3.6458333333333335,0.505757579963731,0.2617993877991494,5.0,0.0,0.0,0.04935310781002045,0.00041514160693623126,0.00253789103589952
876,3.65,0.4979720274569268,0.2617993877991494,5.0,0.0,0.0,0.04866911098361015,0.00040938216261565685,0.0025136179756373167
877,3.654166666666667,0.48882156823647205,0.2617993877991494,5.0,0.0,0.0,0.047743529081344604,0.00040159898344427347,0.002476702444255352
878,3.658333333333333,0.4783312830750544,0.2617993877991494,5.0,0.0,0.0,0.04658278077840805,0.0003918458824045956,0.0024273633025586605
879,3.6625,0.4665299251151248,0.2617993877991494,5.0,0.0,0.0,0.045195650309324265,0.0003801962884608656,0.0023659414146095514
880,3.6666666666666665,0.4534498410585555,0.2617993877991494,5.0,0.0,0.0,0.043593280017375946,0.00036674324655905366,0.002292902208864689
881,3.6708333333333334,0.439126882506555,0.2617993877991494,5.0,0.0,0.0,0.04178929701447487,0.00035160055267624557,0.002208842895925045
882,3.675,0.4236003076929394,0.2617993877991494,5.0,0.0,0.0,0.0397997684776783,0.0003349024918861687,0.0021144915372133255
883,3.6791666666666667,0.4069126738800337,0.2617993877991494,5.0,0.0,0.0,0.03764320909976959,0.0003168035764247179,0.002010706812143326
884,3.683333333333333,0.38910972071217614,0.2617993877991494,5.0,0.0,0.0,0.035340502858161926,0.0002974783128593117,0.0018984779017046094
885,3.6875,0.3702402448465315,0.2617993877991494,5.0,0.0,0.0,0.03291479870676994,0.0002771198924165219,0.0017789173871278763
886,3.6916666666666664,0.3503559662048464,0.2617993877991494,5.0,0.0,0.0,0.03039132058620453,0.00025593891041353345,0.0016532542649656534
887,3.6958333333333333,0.32951138621273834,0.2617993877991494,5.0,0.0,0.0,0.027797184884548187,0.0002341617800993845,0.0015228257980197668
888,3.6999999999999997,0.30776363841507687,0.2617993877991494,5.0,0.0,0.0,0.025161081925034523,0.0002120280551025644,0.0013890608679503202
889,3.7041666666666666,0.2851723318769078,0.2617993877991494,5.0,0.0,0.0,0.02251296490430832,0.0001897877227747813,0.0012534651905298233
890,3.7083333333333335,0.26179938779914996,0.2617993877991494,5.0,0.0,0.0,0.019883669912815094,0.00016769825015217066,0.0011176037369295955
891,3.7125,0.23770886979688693,0.2617993877991494,5.0,0.0,0.0,0.017304474487900734,0.00014602085866499692,0.000983077916316688
892,3.716666666666667,0.21296680830545156,0.2617993877991494,5.0,0.0,0.0,0.014806654304265976,0.00012501658056862652,0.0008515023509971797
893,3.720833333333333,0.18764101959559232,0.2617993877991494,5.0,0.0,0.0,0.01242096908390522,0.00010494230082258582,0.000724480370990932
894,3.725,0.1618009198937889,0.2617993877991494,5.0,0.0,0.0,0.010177182964980602,8.604656613897532e-05,0.0006035786354914308
895,3.7291666666666665,0.13551733511720424,0.2617993877991494,5.0,0.0,0.0,0.008103540167212486,6.856531399535015e-05,0.0004902997752651572
896,3.7333333333333334,0.10886230674475059,0.2617993877991494,5.0,0.0,0.0,0.006226282566785812,5.271776899462566e-05,0.0003860580618493259
897,3.7375,0.08190889435644301,0.2617993877991494,5.0,0.0,0.0,0.004569182638078928,3.870258660754189e-05,0.00029215411632321775
898,3.7416666666666667,0.05473097538211452,0.2617993877991494,5.0,0.0,0.0,0.00315311411395669,2.6694280677475035e-05,0.00020975225197616965
899,3.745833333333333,0.027403042608574506,0.2617993877991494,5.0,0.0,0.0,0.001995687372982502,1.6840180251165293e-05,0.0001398608146701008
900,3.75,2.822031879132165e-15,0.2617993877991494,5.0,0.0,0.0,0.0011109374463558197,9.257812052965164e-06,8.331453136634082e-05
901,3.7541666666666664,-0.027403042608568868,0.2617993877991494,5.0,0.0,0.0,0.0004890394047833979,3.865874532493763e-06,4.065630855620839e-05
902,3.7583333333333333,-0.054730975382112614,0.2617993877991494,5.0,0.0,0.0,3.5981756809633225e-05,-1.1848442227346823e-07,1.0974252290907316e-05
903,3.7624999999999997,-0.08190889435643744,0.2617993877991494,5.0,0.0,0.0,-0.00036545429611578584,-3.6715173337142915e-06,-9.273475370719098e-06
904,3.7666666666666666,-0.1088623067447487,0.2617993877991494,5.0,0.0,0.0,-0.0008348490227945149,-7.789156370563433e-06,-2.641771425260231e-05
905,3.7708333333333335,-0.13551733511720238,0.2617993877991494,5.0,0.0,0.0,-0.0014929377939552069,-1.3476965250447392e-05,-4.9623529775999486e-05
906,3.775,-0.16180091989378706,0.2617993877991494,5.0,0.0,0.0,-0.0024160833563655615,-2.1370740796555765e-05,-8.620785956736654e-05
907,3.779166666666667,-0.1876410195955905,0.2617993877991494,5.0,0.0,0.0,-0.003599101211875677,-3.142673085676506e-05,-0.00013639673124998808
908,3.783333333333333,-0.2129668083054498,0.2617993877991494,5.0,0.0,0.0,-0.005025574471801519,-4.350758536020294e-05,-0.00019947567488998175
909,3.7875,-0.2377088697968852,0.2617993877991494,5.0,0.0,0.0,-0.006676240358501673,-5.7452245528111234e-05,-0.000274578167591244
910,3.7916666666666665,-0.2617993877991483,0.2617993877991494,5.0,0.0,0.0,-0.008529393002390862,-7.307931809918955e-05,-0.0003607046674005687
911,3.7958333333333334,-0.28517233187690627,0.2617993877991494,5.0,0.0,0.0,-0.010561284609138966,-9.019039862323552e-05,-0.00045674186549149454
912,3.8,-0.30776363841507526,0.2617993877991494,5.0,0.0,0.0,-0.012746565975248814,-0.00010857374581974,-0.0005614837864413857
913,3.8041666666666667,-0.3295113862127369,0.2617993877991494,5.0,0.0,0.0,-0.015058698132634163,-0.00012800774129573256,-0.0006736524519510567
914,3.808333333333333,-0.35035596620484494,0.2617993877991494,5.0,0.0,0.0,-0.017470382153987885,-0.00014826442929916084,-0.0007919184281490743
915,3.8125,-0.3702402448465301,0.2617993877991494,5.0,0.0,0.0,-0.019953949376940727,-0.00016911282727960497,-0.0009149207035079598
916,3.8166666666666664,-0.38910972071217237,0.2617993877991494,5.0,0.0,0.0,-0.022481698542833328,-0.00019032163254451007,-0.001041283831000328
917,3.8208333333333333,-0.40691267388003255,0.2617993877991494,5.0,0.0,0.0,-0.025026272982358932,-0.0002116624964401126,-0.0011696363799273968
918,3.8249999999999997,-0.42360030769293605,0.2617993877991494,5.0,0.0,0.0,-0.02756091207265854,-0.00023291200341191143,-0.001298624323680997
919,3.8291666666666666,-0.43912688250655396,0.2617993877991494,5.0,0.0,0.0,-0.030059704557061195,-0.00025385397020727396,-0.0014269246021285653
920,3.8333333333333335,-0.45344984105855457,0.2617993877991494,5.0,0.0,0.0,-0.032497815787792206,-0.00027428101748228073,-0.001553255831822753
921,3.8375,-0.4665299251151239,0.2617993877991494,5.0,0.0,0.0,-0.034851644188165665,-0.00029399621416814625,-0.0016763887833803892
922,3.841666666666667,-0.4783312830750536,0.2617993877991494,5.0,0.0,0.0,-0.03709891811013222,-0.0003128137032035738,-0.001795149757526815
923,3.845833333333333,-0.4888215682364714,0.2617993877991494,5.0,0.0,0.0,-0.039218876510858536,-0.00033056020038202405,-0.0019084318773820996
924,3.85,-0.4979720274569262,0.2617993877991494,5.0,0.0,0.0,-0.04119223728775978,-0.000347074877936393,-0.0020151943899691105
925,3.8541666666666665,-0.5057575799637305,0.2617993877991494,5.0,0.0,0.0,-0.04300132021307945,-0.00036221009213477373,-0.0021144680213183165
926,3.8583333333333334,-0.5121568860986345,0.2617993877991494,5.0,0.0,0.0,-0.04463007301092148,-0.0003758319071494043,-0.0022053595166653395
927,3.8625,-0.5171524058083292,0.2617993877991494,5.0,0.0,0.0,-0.04606406390666962,-0.0003878199786413461,-0.002287050010636449
928,3.8666666666666667,-0.5207304467205272,0.2617993877991494,5.0,0.0,0.0,-0.04729050397872925,-0.0003980676701758057,-0.002358797937631607
