step,t,wing_q,wing_qd,wing_qdd,wing_q_R,wing_qd_R,wing_qdd_R,airspeed,v_air_wx,v_air_wy,v_air_wz,body_pitch_deg,mod_enabled,mod_delta,mod_mode,mod_smooth,mod_f_eff_hz,mod_fd_hz,mod_fu_hz,omega_w_norm_L,omega_w_norm_R,omega_c_norm_L,omega_c_norm_R,joint_pos_L,joint_pos_R,joint_vel_L,joint_vel_R,eta_tip_L,eta_tip_R,tau_twist_x_L,tau_twist_x_R,tau_hinge_L,tau_hinge_R,power_in_L,power_in_R,power_in_T,F_wang_x_L,F_wang_y_L,F_wang_z_L,tau_wang_x_L,tau_wang_y_L,tau_wang_z_L,F_link_x_L,F_link_y_L,F_link_z_L,tau_link_x_L,tau_link_y_L,tau_link_z_L,F_world_x_L,F_world_y_L,F_world_z_L,tau_world_x_L,tau_world_y_L,tau_world_z_L,F_wang_x_R,F_wang_y_R,F_wang_z_R,tau_wang_x_R,tau_wang_y_R,tau_wang_z_R,F_link_x_R,F_link_y_R,F_link_z_R,tau_link_x_R,tau_link_y_R,tau_link_z_R,F_world_x_R,F_world_y_R,F_world_z_R,tau_world_x_R,tau_world_y_R,tau_world_z_R,p_base_wx,p_base_wy,p_base_wz,p_wing_L_wx,p_wing_L_wy,p_wing_L_wz,p_wing_R_wx,p_wing_R_wy,p_wing_R_wz,F_world_x_T,F_world_y_T,F_world_z_T,tau_world_x_T,tau_world_y_T,tau_world_z_T,tau_world_x_T_about_base,tau_world_y_T_about_base,tau_world_z_T_about_base,aoa_mean_deg_L,aoa_mean_deg_R,aoa_max_deg_L,aoa_max_deg_R,aoa_frac_pre_L,aoa_frac_pre_R,aoa_frac_mid_L,aoa_frac_mid_R,aoa_frac_post_L,aoa_frac_post_R,del_sep_ratio_L,del_sep_ratio_R
2172,9.05,-0.5167585397993768,-2.314155610473495,413.1163910550596,-0.5167585397993768,-2.314155610473495,413.1163910550596,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,2.3141555786132812,2.314154863357544,2.3141555786132812,2.3141555786132812,-0.5100530385971069,-0.5108431577682495,3.9955506324768066,3.732419490814209,0.0,0.0,0.0,0.0,nan,nan,0.11759184300899506,0.11759184300899506,0.2351836860179901,0.0,0.822521448135376,0.5719800591468811,0.0,0.0,0.0,0.5719800591468811,0.0,0.822521448135376,0.0,0.0,0.0,0.44568154215812683,-0.4667193591594696,0.7663183212280273,0.0,0.0,0.0,0.0,0.822521448135376,0.5719800591468811,0.0,0.0,0.0,0.5719800591468811,0.0,0.822521448135376,-0.0,-0.0,-0.0,0.44568148255348206,0.46671921014785767,0.7663184404373169,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-5.960464477539063e-08,0.05600006878376007,0.6000000238418579,-8.940696716308594e-08,-0.05599990487098694,0.6000000834465027,0.8913630247116089,-1.4901161193847656e-07,1.5326367616653442,0.0,0.0,0.0,8.940696716308594e-08,8.762565073539008e-08,-8.940696716308594e-08,6.991584300994873,6.991585731506348,9.931888580322266,9.931888580322266,1.0,1.0,0.0,0.0,0.0,0.0,0.3381875455379486,0.3381875455379486
2173,9.054166666666667,-0.5227966317611463,-0.5807756166880166,417.9434709540647,-0.5227966317611463,-0.5807756166880166,417.9434709540647,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,0.5807754397392273,0.5807755589485168,0.5807756781578064,0.5807756781578064,-0.5106409192085266,-0.5113217830657959,4.9032793045043945,4.680531024932861,0.0,0.0,0.0,0.0,nan,nan,-0.1605021357536316,-0.1605021357536316,-0.3210042715072632,0.0,-0.10442450642585754,0.8398690223693848,0.0,0.0,0.0,0.8398690223693848,0.0,-0.10442450642585754,0.0,0.0,0.0,0.8419784307479858,0.05977119132876396,0.06151575595140457,0.0,0.0,0.0,0.0,-0.10442450642585754,0.8398690223693848,0.0,0.0,0.0,0.8398690223693848,0.0,-0.10442450642585754,-0.0,-0.0,-0.0,0.8419784307479858,-0.059771180152893066,0.061515774577856064,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.341104507446289e-07,0.05600002408027649,0.6000000834465027,-7.450580596923828e-08,-0.05599997937679291,0.6000000238418579,1.6839568614959717,1.1175870895385742e-08,0.12303152680397034,0.0,0.0,0.0,-1.862645149230957e-09,-3.735263831572411e-08,-4.0978193283081055e-08,8.857609748840332,8.857611656188965,9.982942581176758,9.982942581176758,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2174,9.058333333333334,-0.5215871490091738,1.1606557194702463,416.97656453442,-0.5215871490091738,1.1606557194702463,416.97656453442,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,1.1606557369232178,1.1606556177139282,1.1606557369232178,1.1606557369232178,-0.5039134621620178,-0.5044770240783691,5.7809553146362305,5.602435111999512,0.0,0.0,0.0,0.0,nan,nan,0.9432940483093262,0.9432940483093262,1.8865880966186523,0.0,-1.3730846643447876,0.44236230850219727,0.0,0.0,0.0,0.44236230850219727,0.0,-1.3730846643447876,0.0,0.0,0.0,0.6313179731369019,0.7845728993415833,-1.0329225063323975,0.0,0.0,0.0,0.0,-1.3730846643447876,0.44236230850219727,0.0,0.0,0.0,0.44236230850219727,0.0,-1.3730846643447876,-0.0,-0.0,-0.0,0.6313179731369019,-0.7845727205276489,-1.032922625541687,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,0.0,0.05600005388259888,0.6000000834465027,0.0,-0.055999934673309326,0.6000000238418579,1.2626359462738037,1.7881393432617188e-07,-2.065845012664795,0.0,0.0,0.0,-1.6391277313232422e-07,-3.7629483529144636e-08,-7.450580596923828e-08,12.502306938171387,12.502306938171387,15.755187034606934,15.755187034606934,0.9468622207641602,0.9468622207641602,0.05313779413700104,0.05313779413700104,0.0,0.0,0.0,0.0
2175,9.0625,-0.5131468587069707,2.885996785469305,410.2290761030593,-0.5131468587069707,2.885996785469305,410.2290761030593,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,2.885995864868164,2.8859965801239014,2.8859968185424805,2.8859968185424805,-0.49024608731269836,-0.4906844198703766,6.571118354797363,6.43915319442749,0.0,0.0,0.0,0.0,nan,nan,3.7808876037597656,3.7808876037597656,7.561775207519531,0.0,-2.5481433868408203,0.17917776107788086,0.0,0.0,0.0,0.17917776107788086,0.0,-2.5481433868408203,0.0,0.0,0.0,0.5417084693908691,1.4382928609848022,-2.04034423828125,0.0,0.0,0.0,0.0,-2.5481433868408203,0.17917776107788086,0.0,0.0,0.0,0.17917776107788086,0.0,-2.5481433868408203,-0.0,-0.0,-0.0,0.5417085886001587,-1.4382930994033813,-2.04034423828125,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.9371509552001953e-07,0.056000009179115295,0.6000000238418579,0.0,-0.055999964475631714,0.6000000238418579,1.0834170579910278,-2.384185791015625e-07,-4.0806884765625,0.0,0.0,0.0,-9.685754776000977e-08,-4.598221607921005e-07,-2.980232238769531e-07,16.346548080444336,16.3465518951416,24.32697868347168,24.32697868347168,0.40716320276260376,0.40716320276260376,0.592836856842041,0.592836856842041,0.0,0.0,0.0,0.0
2176,9.066666666666666,-0.49759276932563057,4.571329029574698,397.7945466730053,-0.49759276932563057,4.571329029574698,397.7945466730053,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,4.5713276863098145,4.5713276863098145,4.571329116821289,4.571329116821289,-0.46982017159461975,-0.4701268672943115,7.264125347137451,7.180427074432373,0.0,0.0,0.0,0.0,nan,nan,8.081790924072266,8.081790924072266,16.16358184814453,0.0,-3.625513792037964,0.04956338182091713,0.0,0.0,0.0,0.04956338182091713,0.0,-3.625513792037964,0.0,0.0,0.0,0.5739583373069763,1.999617576599121,-2.9696645736694336,0.0,0.0,0.0,0.0,-3.625513792037964,0.04956338182091713,0.0,0.0,0.0,0.04956338182091713,0.0,-3.625513792037964,-0.0,-0.0,-0.0,0.5739585161209106,-1.9996168613433838,-2.969665050506592,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.7881393432617188e-07,0.056000009179115295,0.6000000238418579,-1.1920928955078125e-07,-0.055999934673309326,0.6000000238418579,1.1479167938232422,7.152557373046875e-07,-5.939329624176025,0.0,0.0,0.0,-2.086162567138672e-07,-9.534502396491007e-07,-1.4901161193847656e-07,20.00971794128418,20.009719848632812,31.91020393371582,31.910221099853516,0.2498149424791336,0.2498149424791336,0.7501851320266724,0.7501851320266724,0.0,0.0,0.0,0.0
2177,9.070833333333333,-0.4751405085452858,6.193288545797506,379.84535719622545,-0.4751405085452858,6.193288545797506,379.84535719622545,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,6.193286418914795,6.193286895751953,6.193288326263428,6.193288326263428,-0.44291046261787415,-0.44308093190193176,7.851724624633789,7.817358016967773,0.0,0.0,0.0,0.0,nan,nan,13.541528701782227,13.541528701782227,27.083057403564453,0.0,-4.602871894836426,0.0487498864531517,0.0,0.0,0.0,0.0487498864531517,0.0,-4.602871894836426,0.0,0.0,0.0,0.7244543433189392,2.4518320560455322,-3.827857255935669,0.0,0.0,0.0,0.0,-4.602871894836426,0.0487498864531517,0.0,0.0,0.0,0.0487498864531517,0.0,-4.602871894836426,-0.0,-0.0,-0.0,0.7244543433189392,-2.4518320560455322,-3.827857255935669,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.341104507446289e-07,0.056000009179115295,0.6000000238418579,-2.9802322387695312e-08,-0.055999964475631714,0.6000000238418579,1.4489086866378784,0.0,-7.655714511871338,0.0,0.0,0.0,-1.6391277313232422e-07,-7.137963393688551e-07,-2.868473529815674e-07,23.355493545532227,23.355493545532227,38.26813888549805,38.26813888549805,0.1915258765220642,0.1915258765220642,0.7463428974151611,0.7463428974151611,0.06213124841451645,0.06213124841451645,0.0,0.0
2178,9.075,-0.4461013339900741,7.729389969728048,356.6303388317018,-0.4461013339900741,7.729389969728048,356.6303388317018,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,7.7293901443481445,7.729389190673828,7.7293901443481445,7.7293901443481445,-0.40988245606422424,-0.4099142551422119,8.326971054077148,8.342344284057617,0.0,0.0,0.0,0.0,nan,nan,19.83133316040039,19.83133316040039,39.66266632080078,0.0,-5.477893829345703,0.16809359192848206,0.0,0.0,0.0,0.16809359192848206,0.0,-5.477893829345703,0.0,0.0,0.0,0.9849520325660706,2.782097101211548,-4.617941379547119,0.0,0.0,0.0,0.0,-5.477893829345703,0.16809359192848206,0.0,0.0,0.0,0.16809359192848206,0.0,-5.477893829345703,-0.0,-0.0,-0.0,0.9849520921707153,-2.782095193862915,-4.6179423332214355,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-8.940696716308594e-08,0.05600002408027649,0.6000000238418579,-1.043081283569336e-07,-0.055999934673309326,0.6000000238418579,1.9699041843414307,1.9073486328125e-06,-9.235883712768555,0.0,0.0,0.0,-3.5762786865234375e-07,-1.0119804301211843e-06,-4.470348358154297e-08,26.33069610595703,26.33069610595703,43.45267105102539,43.45267105102539,0.14744269847869873,0.14744269847869873,0.63852459192276,0.63852459192276,0.21403278410434723,0.21403278410434723,0.0,0.0
2179,9.079166666666666,-0.4108778182368135,9.158338195084648,328.47132337758393,-0.4108778182368135,9.158338195084648,328.47132337758393,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,9.158339500427246,9.158337593078613,9.158339500427246,9.158339500427246,-0.37118858098983765,-0.3710811734199524,8.684161186218262,8.749008178710938,0.0,0.0,0.0,0.0,nan,nan,26.600727081298828,26.600727081298828,53.201454162597656,0.0,-6.246807098388672,0.3947257399559021,0.0,0.0,0.0,0.3947257399559021,0.0,-6.246807098388672,0.0,0.0,0.0,1.3419809341430664,2.981137752532959,-5.337632179260254,0.0,0.0,0.0,0.0,-6.246807098388672,0.3947257399559021,0.0,0.0,0.0,0.3947257399559021,0.0,-6.246807098388672,-0.0,-0.0,-0.0,1.341981053352356,-2.981135845184326,-5.33763313293457,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,2.9802322387695312e-08,0.056000083684921265,0.6000000834465027,0.0,-0.055999934673309326,0.6000000238418579,2.683961868286133,1.9073486328125e-06,-10.675265312194824,0.0,0.0,0.0,-9.238719940185547e-07,7.908553101287907e-08,-9.685754776000977e-08,28.923255920410156,28.923255920410156,47.61540985107422,47.61540603637695,0.11794667690992355,0.11794667690992355,0.5438657999038696,0.5438657999038696,0.3381875455379486,0.3381875455379486,0.0,0.0
2180,9.083333333333334,-0.36995826791680175,10.460323589600055,295.7586816893361,-0.36995826791680175,10.460323589600055,295.7586816893361,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,10.460319519042969,10.460318565368652,10.460323333740234,10.460323333740234,-0.3273622691631317,-0.327116996049881,8.918821334838867,9.032197952270508,0.0,0.0,0.0,0.0,nan,nan,33.47785949707031,33.47785949707031,66.95571899414062,0.0,-6.903529167175293,0.7110428810119629,0.0,0.0,0.0,0.7110428810119629,0.0,-6.903529167175293,0.0,0.0,0.0,1.7762283086776733,3.0436058044433594,-5.978776931762695,0.0,0.0,0.0,0.0,-6.903529167175293,0.7110428810119629,0.0,0.0,0.0,0.7110428810119629,0.0,-6.903529167175293,-0.0,-0.0,-0.0,1.7762283086776733,-3.0436043739318848,-5.9787774085998535,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.043081283569336e-07,0.0559999942779541,0.6000000834465027,-1.7881393432617188e-07,-0.055999934673309326,0.6000000238418579,3.5524566173553467,1.430511474609375e-06,-11.95755386352539,0.0,0.0,0.0,-5.066394805908203e-07,-1.7985952354138135e-06,1.1920928955078125e-07,31.141782760620117,31.141782760620117,50.92390060424805,50.92390060424805,0.10318942368030548,0.10318942368030548,0.47379744052886963,0.47379744052886963,0.42301318049430847,0.42301318049430847,0.0,0.0
2181,9.0875,-0.32390995427889546,11.617296617661978,258.9459119349188,-0.32390995427889546,11.617296617661978,258.9459119349188,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,11.61729621887207,11.61729621887207,11.61729621887207,11.61729621887207,-0.27901095151901245,-0.27863118052482605,9.02770709991455,9.188003540039062,0.0,0.0,0.0,0.0,nan,nan,40.07301330566406,40.07301330566406,80.14602661132812,0.0,-7.439481735229492,1.0944544076919556,0.0,0.0,0.0,1.0944544076919556,0.0,-7.439481735229492,0.0,0.0,0.0,2.2623374462127686,2.969040632247925,-6.527659893035889,0.0,0.0,0.0,0.0,-7.439481735229492,1.0944544076919556,0.0,0.0,0.0,1.0944544076919556,0.0,-7.439481735229492,-0.0,-0.0,-0.0,2.2623379230499268,-2.9690401554107666,-6.527659893035889,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,1.4901161193847656e-08,0.05600005388259888,0.6000000238418579,-5.960464477539063e-08,-0.0559999942779541,0.6000000238418579,4.524675369262695,4.76837158203125e-07,-13.055319786071777,0.0,0.0,0.0,-3.8743019104003906e-07,-5.615008262793708e-07,1.1920928955078125e-07,33.00398635864258,33.003990173339844,53.527400970458984,53.527400970458984,0.08843955397605896,0.08843955397605896,0.4319159984588623,0.4319159984588623,0.4796445071697235,0.4796445071697235,0.0,0.0
2182,9.091666666666667,-0.2733712490593887,12.613218062577968,218.54335271067487,-0.2733712490593887,12.613218062577968,218.54335271067487,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,12.6132173538208,12.613214492797852,12.613218307495117,12.613218307495117,-0.22680726647377014,-0.2262980192899704,9.008952140808105,9.213897705078125,0.0,0.0,0.0,0.0,nan,nan,45.98906707763672,45.98906707763672,91.97813415527344,0.0,-7.844042778015137,1.517728567123413,0.0,0.0,0.0,1.517728567123413,0.0,-7.844042778015137,0.0,0.0,0.0,2.7694618701934814,2.7631680965423584,-6.966167449951172,0.0,0.0,0.0,0.0,-7.844042778015137,1.517728567123413,0.0,0.0,0.0,1.517728567123413,0.0,-7.844042778015137,-0.0,-0.0,-0.0,2.7694621086120605,-2.7631661891937256,-6.96616792678833,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-4.470348358154297e-08,0.05600002408027649,0.6000000238418579,-1.043081283569336e-07,-0.055999934673309326,0.6000000238418579,5.538924217224121,1.9073486328125e-06,-13.932334899902344,0.0,0.0,0.0,-5.960464477539062e-07,-1.368185507999442e-06,-7.450580596923828e-08,34.530033111572266,34.530033111572266,55.54700469970703,55.54700469970703,0.08843955397605896,0.08843955397605896,0.3894776999950409,0.3894776999950409,0.5220827460289001,0.5220827460289001,0.0,0.0
2183,9.095833333333333,-0.21904277467957564,13.43428137961909,175.1111081733535,-0.21904277467957564,13.43428137961909,175.1111081733535,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,13.434281349182129,13.43427562713623,13.434281349182129,13.434281349182129,-0.17147916555404663,-0.17084746062755585,8.862119674682617,9.108806610107422,0.0,0.0,0.0,0.0,nan,nan,50.840553283691406,50.840553283691406,101.68110656738281,0.0,-8.105496406555176,1.9501197338104248,0.0,0.0,0.0,1.9501197338104248,0.0,-8.105496406555176,0.0,0.0,0.0,3.262754440307617,2.4391231536865234,-7.273730278015137,0.0,0.0,0.0,0.0,-8.105496406555176,1.9501197338104248,0.0,0.0,0.0,1.9501197338104248,0.0,-8.105496406555176,-0.0,-0.0,-0.0,3.2627546787261963,-2.4391212463378906,-7.273730754852295,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-4.470348358154297e-08,0.05600002408027649,0.6000000834465027,-1.1920928955078125e-07,-0.05599990487098694,0.6000000238418579,6.525508880615234,1.9073486328125e-06,-14.547460556030273,0.0,0.0,0.0,-9.834766387939453e-07,-1.3867327197658597e-06,-1.7881393432617188e-07,35.73908615112305,35.73908615112305,57.07587432861328,57.07588195800781,0.07369963079690933,0.07369963079690933,0.3759305775165558,0.3759305775165558,0.5503698587417603,0.5503698587417603,0.0,0.0
2184,9.1,-0.1616776914569819,14.069104097334952,129.25128326810548,-0.1616776914569819,14.069104097334952,129.25128326810548,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,14.069104194641113,14.069104194641113,14.069103240966797,14.069104194641113,-0.11379928886890411,-0.11305364966392517,8.588356018066406,8.873278617858887,0.0,0.0,0.0,0.0,nan,nan,54.28009033203125,54.28009033203125,108.5601806640625,0.0,-8.2122802734375,2.3592581748962402,0.0,0.0,0.0,2.3592581748962402,0.0,-8.2122802734375,0.0,0.0,0.0,3.7057266235351562,2.0181820392608643,-7.429816722869873,0.0,0.0,0.0,0.0,-8.2122802734375,2.3592581748962402,0.0,0.0,0.0,2.3592581748962402,0.0,-8.2122802734375,-0.0,-0.0,-0.0,3.7057268619537354,-2.018181085586548,-7.429817199707031,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-4.470348358154297e-08,0.05600005388259888,0.6000000238418579,0.0,-0.055999934673309326,0.6000000238418579,7.4114532470703125,9.5367431640625e-07,-14.859634399414062,0.0,0.0,0.0,-8.642673492431641e-07,-7.738957492620102e-07,-5.21540641784668e-07,36.64749526977539,36.64749526977539,58.182918548583984,58.182918548583984,0.07369963079690933,0.07369963079690933,0.347627729177475,0.347627729177475,0.5786726474761963,0.5786726474761963,0.0,0.0
2185,9.104166666666666,-0.10207125647886499,14.508885613738325,81.59963669565066,-0.10207125647886499,14.508885613738325,81.59963669565066,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,14.508880615234375,14.50888442993164,14.508885383605957,14.508886337280273,-0.05457310006022453,-0.05372362211346626,8.190512657165527,8.509622573852539,0.0,0.0,0.0,0.0,nan,nan,56.02873229980469,56.02873229980469,112.05746459960938,0.0,-8.15435791015625,2.7136070728302,0.0,0.0,0.0,2.7136070728302,0.0,-8.15435791015625,0.0,0.0,0.0,4.063234806060791,1.529518485069275,-7.416731834411621,0.0,0.0,0.0,0.0,-8.15435791015625,2.7136070728302,0.0,0.0,0.0,2.7136070728302,0.0,-8.15435791015625,-0.0,-0.0,-0.0,4.063235282897949,-1.5295169353485107,-7.416731834411621,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.7881393432617188e-07,0.05600005388259888,0.6000000238418579,1.4901161193847656e-08,-0.055999964475631714,0.6000000834465027,8.126470565795898,1.5497207641601562e-06,-14.833463668823242,0.0,0.0,0.0,-5.662441253662109e-07,-1.4578846503354725e-06,-6.407499313354492e-07,37.26801300048828,37.26801300048828,58.91663360595703,58.9166374206543,0.07369963079690933,0.07369963079690933,0.33346351981163025,0.33346351981163025,0.592836856842041,0.592836856842041,0.0,0.0
2186,9.108333333333333,-0.041049798884823206,14.747529199806518,32.81676733473622,-0.041049798884823206,14.747529199806518,32.81676733473622,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,14.747529983520508,14.747523307800293,14.747529029846191,14.747529029846191,0.005372757092118263,0.00631458917632699,7.673206329345703,8.021974563598633,0.0,0.0,0.0,0.0,nan,nan,55.906009674072266,55.906009674072266,111.81201934814453,0.0,-7.924539566040039,2.985175848007202,0.0,0.0,0.0,2.985175848007202,0.0,-7.924539566040039,0.0,0.0,0.0,4.304703235626221,1.0089550018310547,-7.222266674041748,0.0,0.0,0.0,0.0,-7.924539566040039,2.985175848007202,0.0,0.0,0.0,2.985175848007202,0.0,-7.924539566040039,-0.0,-0.0,-0.0,4.304703235626221,-1.008953332901001,-7.222267150878906,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,0.0,0.056000083684921265,0.6000000834465027,-1.1920928955078125e-07,-0.05599990487098694,0.6000000238418579,8.609406471252441,1.6689300537109375e-06,-14.444534301757812,0.0,0.0,0.0,-1.3113021850585938e-06,-1.1175416148034856e-06,-6.556510925292969e-07,37.60943603515625,37.60943603515625,59.30836868286133,59.30836868286133,0.07369963079690933,0.07369963079690933,0.33346351981163025,0.33346351981163025,0.592836856842041,0.592836856842041,0.0,0.0
2187,9.1125,0.020540735605142347,14.78172651896075,-16.42104369694019,0.020540735605142347,14.78172651896075,-16.42104369694019,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,14.781725883483887,14.78172492980957,14.781725883483887,14.781725883483887,0.06520289927721024,0.06622431427240372,7.0429229736328125,7.41636848449707,0.0,0.0,0.0,0.0,nan,nan,53.85448455810547,53.85448455810547,107.70896911621094,0.0,-7.519599914550781,3.1521201133728027,0.0,0.0,0.0,3.1521201133728027,0.0,-7.519599914550781,0.0,0.0,0.0,4.407144546508789,0.4965079426765442,-6.841842174530029,0.0,0.0,0.0,0.0,-7.519599914550781,3.1521201133728027,0.0,0.0,0.0,3.1521201133728027,0.0,-7.519599914550781,-0.0,-0.0,-0.0,4.407144546508789,-0.49650630354881287,-6.841842174530029,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-1.4901161193847656e-08,0.05600002408027649,0.6000000238418579,7.450580596923828e-09,-0.055999964475631714,0.6000000238418579,8.814289093017578,1.6391277313232422e-06,-13.683684349060059,0.0,0.0,0.0,-4.172325134277344e-07,-5.76348270442395e-07,-2.682209014892578e-07,37.676509857177734,37.676509857177734,59.374534606933594,59.374534606933594,0.07369963079690933,0.07369963079690933,0.33346351981163025,0.33346351981163025,0.592836856842041,0.592836856842041,0.0,0.0
2188,9.116666666666667,0.08184651210905874,14.611003490821533,-65.43120838615575,0.08184651210905874,14.611003490821533,-65.43120838615575,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,14.611004829406738,14.611003875732422,14.611003875732422,14.611003875732422,0.12408511340618134,0.12517231702804565,6.307943344116211,6.70075798034668,0.0,0.0,0.0,0.0,nan,nan,49.954689025878906,49.954689025878906,99.90937805175781,0.0,-6.941120624542236,3.200863838195801,0.0,0.0,0.0,3.200863838195801,0.0,-6.941120624542236,0.0,0.0,0.0,4.357532024383545,0.03311603143811226,-6.279769420623779,0.0,0.0,0.0,0.0,-6.941120624542236,3.200863838195801,0.0,0.0,0.0,3.200863838195801,0.0,-6.941120624542236,-0.0,-0.0,-0.0,4.357531547546387,-0.03311456739902496,-6.279769420623779,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,7.450580596923828e-09,0.05600002408027649,0.6000000238418579,4.470348358154297e-08,-0.055999964475631714,0.6000000834465027,8.715063095092773,1.4640390872955322e-06,-12.559538841247559,0.0,0.0,0.0,-3.5762786865234375e-07,6.778634542570217e-08,-2.8312206268310547e-07,37.46989440917969,37.46989440917969,59.11784362792969,59.11784362792969,0.07369963079690933,0.07369963079690933,0.33346351981163025,0.33346351981163025,0.592836856842041,0.592836856842041,0.0,0.0
2189,9.120833333333334,0.14201764336939987,14.237726863425758,-113.5342946005084,0.14201764336939987,14.237726863425758,-113.5342946005084,6.9,-6.900000095367432,0.0,0.0,10.0,0,0.5,0.0,0.0,4.5,4.5,4.5,14.237724304199219,14.237723350524902,14.237727165222168,14.237727165222168,0.18120239675045013,0.1823405921459198,5.478348731994629,5.884936332702637,0.0,0.0,0.0,0.0,nan,nan,44.4273567199707,44.4273567199707,88.8547134399414,0.0,-6.195943355560303,3.1274490356445312,0.0,0.0,0.0,3.1274490356445312,0.0,-6.195943355560303,0.0,0.0,0.0,4.1541972160339355,-0.34308114647865295,-5.549377918243408,0.0,0.0,0.0,0.0,-6.195943355560303,3.1274490356445312,0.0,0.0,0.0,3.1274490356445312,0.0,-6.195943355560303,-0.0,-0.0,-0.0,4.1541972160339355,0.34308239817619324,-5.54937744140625,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.6000000834465027,-8.940696716308594e-08,0.05600002408027649,0.6000000238418579,-6.705522537231445e-08,-0.055999934673309326,0.6000000238418579,8.308394432067871,1.2516975402832031e-06,-11.0987548828125,0.0,0.0,0.0,-5.364418029785156e-07,-1.36348671730957e-06,-3.725290298461914e-07,36.98613739013672,36.98613739013672,58.52744674682617,58.52744674682617,0.07369963079690933,0.07369963079690933,0.347627729177475,0.347627729177475,0.5786726474761963,0.5786726474761963,0.0,0.0
